Date,EMA5,EMA21,EMA63,Position
2021-07-16,6.043322977960674,5.770101110096903,4.791256061305499,Long
2021-07-19,6.06221531864045,5.800091918269912,4.832154309389702,Long
2021-07-20,5.974810212426966,5.8000835620635565,4.862399487221275,Long
2021-07-22,5.833206808284644,5.7773486927850515,4.8838870032456105,Long
2021-07-23,5.655471205523097,5.733953357077319,4.896890534394186,Long
2021-07-26,5.570314137015398,5.703593960979381,4.912612705194368,Long
2021-07-27,5.430209424676932,5.653267237253983,4.920031058157044,Long
2021-07-28,5.253472949784622,5.584788397503621,4.919405087589637,Long
2021-07-29,5.068981966523082,5.504353088639656,4.912548678602461,Long
2021-07-30,5.012654644348721,5.449411898763323,4.912156532396134,Long
2021-08-02,5.041769762899148,5.41764718069393,4.918026640758755,Long
2021-08-03,5.144513175266098,5.411497436994481,4.931525808235043,Long
2021-08-04,5.129675450177399,5.383179488176801,4.9367906267276975,Long
2021-08-05,5.0364503001182666,5.334708625615273,4.934078419642457,Long
2021-08-06,5.040966866745512,5.308826023286612,4.937700969028631,Long
